"Female" "PC" "Clm_Count" "Exp_weights" "NCD" "AgeCat" "VAgeCat"
"5838" 0 1 0 0.563997262 50 5 0
"5839" 1 1 0 0.334017796 0 3 0
"5840" 1 1 0 0.358658453 0 3 0
"5841" 0 1 0 0.48733744 20 3 0
"5842" 0 1 0 0.358658453 10 3 0
"5843" 1 1 0 0.358658453 0 3 0
"5844" 0 1 0 0.511978097 0 4 1
"5845" 1 1 0 0.358658453 50 3 0
"5846" 1 1 0 0.399726215 50 3 0
"5847" 0 1 0 0.358658453 50 4 0
"5848" 0 1 0 0.350444901 0 4 0
"5849" 0 1 0 0.350444901 0 4 0
"5850" 0 1 0 0.350444901 0 4 0
"5851" 0 1 0 0.358658453 50 5 0
"5852" 0 1 0 0.355920602 0 5 0
"5854" 0 1 0 0.539356605 10 3 0
"5855" 0 1 1 0.585900068 0 3 0
"5856" 0 1 0 0.336755647 40 5 0
"5857" 0 1 0 0.336755647 0 5 0
"5858" 0 1 0 0.334017796 0 5 0
"5859" 0 1 0 0.334017796 40 4 0
"5860" 0 1 0 0.41889117 0 5 0
"5862" 0 1 0 0.334017796 0 4 0
"5863" 1 1 0 0.320328542 0 6 0
"5864" 0 1 0 0.31211499 0 4 0
"5865" 0 1 0 0.292950034 0 3 1
"5866" 0 1 0 0.31211499 50 4 0
"5867" 0 1 0 0.320328542 30 3 0
"5868" 0 1 0 0.301163587 30 3 0
"5869" 1 1 0 0.309377139 0 3 0
"5871" 0 1 0 0.320328542 10 4 0
"5872" 0 1 0 0.295687885 50 4 0
"5873" 0 1 0 0.292950034 50 4 0
"5874" 0 1 0 0.292950034 20 4 0
"5875" 0 1 0 0.292950034 50 3 0
"5876" 0 1 0 0.290212183 0 3 0
"5877" 0 1 0 0.292950034 0 4 0
"5879" 0 1 0 0.292950034 0 4 0
"5880" 0 1 0 0.290212183 50 5 0
"5881" 0 1 0 0.271047228 0 5 0
"5882" 0 1 0 0.295687885 50 4 0
"5883" 0 1 0 0.271047228 0 6 0
"5884" 0 1 0 0.271047228 50 4 0
"5885" 0 1 0 0.281998631 0 3 0
"5886" 0 1 0 0.353182752 50 4 0
"5887" 0 1 0 0.257357974 10 4 0
"5888" 0 1 0 0.257357974 10 4 0
"5889" 0 1 0 0.257357974 10 5 0
"5890" 0 1 0 0.257357974 0 4 0
"5891" 0 1 0 0.281998631 40 4 0
"5892" 0 1 0 0.262833676 40 3 0
"5893" 0 1 0 0.251882272 50 4 0
"5894" 0 1 0 0.24366872 30 3 0
"5895" 0 1 0 0.219028063 0 3 1
"5896" 0 1 0 0.251882272 0 3 0
"5897" 0 1 0 0.281998631 10 3 0
"5898" 0 1 0 0.221765914 0 3 1
"5899" 0 1 1 0.251882272 0 5 0
"5900" 0 1 0 0.251882272 50 5 0
"5901" 0 1 0 0.251882272 0 3 0
"5902" 0 1 0 0.251882272 0 4 0
"5903" 1 1 0 0.251882272 0 4 0
"5904" 0 1 0 0.199863108 0 4 0
"5905" 0 1 0 0.254620123 50 4 0
"5906" 0 1 0 0.251882272 50 3 0
"5907" 0 1 0 0.251882272 0 3 0
"5908" 1 1 0 0.238193019 30 3 0
"5909" 0 1 0 0.273785079 40 3 0
"5910" 1 1 0 0.24366872 0 6 0
"5911" 0 1 0 0.251882272 40 3 0
"5912" 1 1 0 0.238193019 0 2 0
"5913" 0 1 0 0.251882272 50 4 0
"5915" 0 1 0 0.24366872 50 6 0
"5918" 0 1 0 0.235455168 50 3 0
"5919" 0 1 0 0.240930869 30 3 0
"5920" 1 1 0 0.334017796 0 4 0
"5921" 0 1 0 0.251882272 50 4 0
"5922" 0 1 0 0.238193019 30 4 0
"5923" 0 1 0 0.232717317 0 4 0
"5924" 0 1 0 0.224503765 50 6 0
"5925" 0 1 0 0.221765914 30 4 0
"5926" 0 1 0 0.251882272 0 3 0
"5927" 0 1 0 0.224503765 0 3 0
"5928" 0 1 1 0.219028063 50 3 0
"5929" 0 1 0 0.262833676 0 4 0
"5930" 0 1 0 0.161533196 40 6 1
"5931" 0 1 0 0.205338809 0 3 0
"5932" 0 1 0 0.202600958 0 4 0
"5933" 0 1 0 0.213552361 20 4 0
"5934" 0 1 0 0.219028063 50 4 0
"5935" 0 1 0 0.331279945 50 4 0
"5936" 1 1 0 0.334017796 0 4 0
"5937" 0 1 0 0.205338809 50 4 0
"5938" 1 1 0 0.199863108 0 3 0
"5939" 0 1 0 0.186173854 50 4 0
"5940" 0 1 0 0.186173854 50 5 0
"5941" 0 1 0 0.197125257 10 3 0
"5942" 0 1 1 0.197125257 0 4 0
"5943" 1 1 0 0.197125257 0 3 0
"5944" 0 1 0 0.177960301 20 3 0
"5945" 0 1 0 0.167008898 0 4 0
"5946" 0 1 0 0.167008898 0 4 0
"5947" 0 1 0 0.167008898 0 4 0
"5948" 1 1 0 0.167008898 30 3 0
"5949" 0 1 0 0.106776181 50 3 0
"5950" 0 1 0 0.167008898 20 2 0
"5951" 0 1 0 0.167008898 20 3 0
"5952" 0 1 0 0.136892539 50 4 0
"5953" 0 1 0 0.167008898 50 3 0
"5954" 0 1 0 0.167008898 0 3 0
"5955" 0 1 0 0.164271047 20 5 0
"5956" 0 1 0 0.161533196 0 3 0
"5957" 0 1 0 0.156057495 0 5 0
"5958" 0 1 0 0.145106092 50 5 0
"5959" 1 1 0 0.147843943 0 5 0
"5960" 0 1 0 0.145106092 20 3 0
"5961" 0 1 0 0.328542095 0 3 0
"5962" 0 1 0 0.13963039 0 3 0
"5963" 0 1 0 0.128678987 30 4 0
"5964" 0 1 0 0.183436003 50 4 0
"5965" 0 1 0 0.331279945 40 4 0
"5967" 1 1 0 0.114989733 20 3 0
"5968" 0 1 0 0.125941136 50 4 0
"5969" 0 1 0 0.117727584 0 5 0
"5970" 0 1 0 0.052019165 50 3 0
"5971" 0 1 0 0.087611225 20 3 0
"5972" 0 1 0 0.117727584 30 4 0
"5973" 0 1 0 0.128678987 0 3 2
"5974" 0 1 0 0.109514032 10 5 0
"5975" 0 1 0 0.109514032 20 3 0
"5976" 0 1 0 0.101300479 50 4 0
"5977" 0 1 0 0.101300479 0 4 0
"5978" 0 1 0 0.10403833 0 3 0
"5979" 0 1 0 0.331279945 20 5 1
"5980" 0 1 0 0.084873374 40 4 0
"5981" 0 1 1 0.320328542 50 4 0
"5982" 0 1 0 0.084873374 50 4 0
"5984" 0 1 0 0.082135524 0 4 0
"5985" 0 1 0 0.076659822 0 4 0
"5986" 0 1 0 0.186173854 0 3 0
"5987" 0 1 0 0.317590691 50 3 0
"5989" 0 1 0 0.065708419 0 3 0
"5990" 0 1 0 0.06844627 10 3 0
"5991" 0 1 0 0.062970568 30 4 0
"5992" 0 1 0 0.334017796 30 3 0
"5993" 0 1 0 0.060232717 0 3 0
"5994" 0 1 0 0.060232717 50 4 0
"5995" 1 1 0 0.032854209 0 4 0
"5996" 0 1 1 0.320328542 40 3 0
"5997" 0 1 0 0.005475702 30 3 0
"5998" 0 1 0 0.052019165 50 5 0
"5999" 0 1 0 0.049281314 30 3 0
"6000" 0 1 0 0.032854209 0 3 0
"6001" 0 1 0 0.032854209 50 4 0
"6002" 1 1 0 0.032854209 0 3 0
"6003" 0 1 0 0.027378508 50 5 0
"6004" 0 1 0 0.082135524 0 3 0
"6005" 0 1 0 0.052019165 50 4 0
"6006" 1 1 0 0.030116359 40 6 0
"6007" 0 1 0 0.024640657 20 4 0
"6008" 0 1 0 0.41889117 50 4 0
"6009" 0 1 0 0.240930869 50 4 0
"6010" 1 1 0 0.084873374 50 4 2
"6011" 0 1 0 0.6954141 10 4 1
"6012" 0 1 0 0.662559891 10 4 2
"6013" 0 1 0 0.010951403 0 6 0
"6014" 0 1 0 0.052019165 0 7 1
"6015" 0 1 0 0.016427105 0 4 0
"6016" 0 1 0 0.45174538 50 3 0
"6017" 1 1 0 0.837782341 0 3 0
"6018" 1 1 0 0.914442163 20 3 6
"6020" 0 1 0 0.878850103 0 3 1
"6021" 0 1 0 0.413415469 0 4 2
"6022" 0 1 0 0.837782341 50 4 6
"6023" 0 1 0 0.999315537 50 6 6
"6024" 0 1 0 0.969199179 50 4 0
"6025" 0 1 0 0.651608487 10 3 1
